time,Fx_true,Fy_true,Fz_true,Mx_true,My_true,Mz_true,rpm,psi_deg,omega_dot,thrust,torque_aero,v_induced_mean,v_inf,inflow_angle_deg
0.024015,-4.03323208e-17,2.25514052e-17,0.109523067,-1.1722936e-18,8.13151629e-19,-0.000392153568,30039.9792,286.53338,0,0.109523067,0.000392153568,8.58776862,0,0
0.02402,-4.16333634e-17,2.25514052e-17,0.109523067,-1.30104261e-18,8.13151629e-19,-0.000392153568,30039.9792,287.43458,0,0.109523067,0.000392153568,8.58776862,0,0
0.024025,-3.81639165e-17,2.25514052e-17,0.109523067,-1.30104261e-18,8.13151629e-19,-0.000392153568,30039.9792,288.335779,0,0.109523067,0.000392153568,8.58776862,0,0
0.02403,-4.16333634e-17,1.90819582e-17,0.109523067,-1.23327997e-18,8.13151629e-19,-0.000392153568,30039.9792,289.236979,0,0.109523067,0.000392153568,8.58776862,0,0
0.024035,-4.25007252e-17,1.90819582e-17,0.109523067,-1.23327997e-18,7.58941521e-19,-0.000392153568,30039.9792,290.138178,0,0.109523067,0.000392153568,8.58776862,0,0
0.02404,-4.07660017e-17,1.73472348e-17,0.109523067,-1.34170019e-18,6.50521303e-19,-0.000392153568,30039.9792,291.039377,0,0.109523067,0.000392153568,8.58776862,0,0
0.024045,-4.42354486e-17,1.73472348e-17,0.109523067,-1.27393755e-18,7.58941521e-19,-0.000392153568,30039.9792,291.940577,0,0.109523067,0.000392153568,8.58776862,0,0
0.02405,-4.07660017e-17,1.38777878e-17,0.109523067,-1.34170019e-18,7.04731412e-19,-0.000392153568,30039.9792,292.841776,0,0.109523067,0.000392153568,8.58776862,0,0
0.024055,-4.38017678e-17,1.56125113e-17,0.109523067,-1.31459513e-18,6.50521303e-19,-0.000392153568,30039.9792,293.742975,0,0.109523067,0.000392153568,8.58776862,0,0
0.02406,-4.59701721e-17,1.56125113e-17,0.109523067,-1.30104261e-18,6.50521303e-19,-0.000392153568,30039.9792,294.644175,0,0.109523067,0.000392153568,8.58776862,0,0
0.024065,-4.16333634e-17,1.56125113e-17,0.109523067,-1.32814766e-18,6.50521303e-19,-0.000392153568,30039.9792,295.545374,0,0.109523067,0.000392153568,8.58776862,0,0
0.02407,-4.51028104e-17,1.73472348e-17,0.109523067,-1.27393755e-18,5.96311195e-19,-0.000392153568,30039.9792,296.446574,0,0.109523067,0.000392153568,8.58776862,0,0
0.024075,-4.42354486e-17,1.38777878e-17,0.109523067,-1.35525272e-18,5.42101086e-19,-0.000392153568,30039.9792,297.347773,0,0.109523067,0.000392153568,8.58776862,0,0
0.02408,-4.51028104e-17,1.21430643e-17,0.109523067,-1.30104261e-18,4.87890978e-19,-0.000392153568,30039.9792,298.248972,0,0.109523067,0.000392153568,8.58776862,0,0
0.024085,-4.68375339e-17,1.38777878e-17,0.109523067,-1.32814766e-18,6.50521303e-19,-0.000392153568,30039.9792,299.150172,0,0.109523067,0.000392153568,8.58776862,0,0
0.02409,-4.59701721e-17,1.38777878e-17,0.109523067,-1.38235777e-18,4.87890978e-19,-0.000392153568,30039.9792,300.051371,0,0.109523067,0.000392153568,8.58776862,0,0
0.024095,-4.33680869e-17,1.04083409e-17,0.109523067,-1.35525272e-18,5.42101086e-19,-0.000392153568,30039.9792,300.95257,0,0.109523067,0.000392153568,8.58776862,0,0
0.0241,-4.25007252e-17,1.04083409e-17,0.109523067,-1.38235777e-18,4.33680869e-19,-0.000392153568,30039.9792,301.85377,0,0.109523067,0.000392153568,8.58776862,0,0
0.024105,-4.42354486e-17,1.04083409e-17,0.109523067,-1.35525272e-18,4.33680869e-19,-0.000392153568,30039.9792,302.754969,0,0.109523067,0.000392153568,8.58776862,0,0
0.02411,-4.51028104e-17,8.67361738e-18,0.109523067,-1.49077799e-18,5.42101086e-19,-0.000392153568,30039.9792,303.656169,0,0.109523067,0.000392153568,8.58776862,0,0
0.024115,-4.51028104e-17,1.04083409e-17,0.109523067,-1.35525272e-18,3.7947076e-19,-0.000392153568,30039.9792,304.557368,0,0.109523067,0.000392153568,8.58776862,0,0
0.02412,-4.59701721e-17,8.67361738e-18,0.109523067,-1.40946282e-18,4.33680869e-19,-0.000392153568,30039.9792,305.458567,0,0.109523067,0.000392153568,8.58776862,0,0
0.024125,-4.68375339e-17,6.07153217e-18,0.109523067,-1.43656788e-18,3.7947076e-19,-0.000392153568,30039.9792,306.359767,0,0.109523067,0.000392153568,8.58776862,0,0
0.02413,-4.77048956e-17,7.80625564e-18,0.109523067,-1.46367293e-18,3.25260652e-19,-0.000392153568,30039.9792,307.260966,0,0.109523067,0.000392153568,8.58776862,0,0
0.024135,-4.51028104e-17,4.33680869e-18,0.109523067,-1.40946282e-18,3.25260652e-19,-0.000392153568,30039.9792,308.162165,0,0.109523067,0.000392153568,8.58776862,0,0
0.02414,-4.59701721e-17,4.33680869e-18,0.109523067,-1.40946282e-18,2.71050543e-19,-0.000392153568,30039.9792,309.063365,0,0.109523067,0.000392153568,8.58776862,0,0
0.024145,-4.59701721e-17,5.20417043e-18,0.109523067,-1.43656788e-18,3.25260652e-19,-0.000392153568,30039.9792,309.964564,0,0.109523067,0.000392153568,8.58776862,0,0
0.02415,-4.51028104e-17,3.46944695e-18,0.109523067,-1.46367293e-18,3.25260652e-19,-0.000392153568,30039.9792,310.865764,0,0.109523067,0.000392153568,8.58776862,0,0
0.024155,-4.68375339e-17,4.33680869e-18,0.109523067,-1.49077799e-18,2.16840434e-19,-0.000392153568,30039.9792,311.766963,0,0.109523067,0.000392153568,8.58776862,0,0
0.02416,-4.68375339e-17,2.60208521e-18,0.109523067,-1.40946282e-18,2.71050543e-19,-0.000392153568,30039.9792,312.668162,0,0.109523067,0.000392153568,8.58776862,0,0
0.024165,-4.59701721e-17,2.60208521e-18,0.109523067,-1.43656788e-18,2.16840434e-19,-0.000392153568,30039.9792,313.569362,0,0.109523067,0.000392153568,8.58776862,0,0
0.02417,-4.59701721e-17,-8.67361738e-19,0.109523067,-1.43656788e-18,1.8973538e-19,-0.000392153568,30039.9792,314.470561,0,0.109523067,0.000392153568,8.58776862,0,0
0.024175,-4.68375339e-17,-8.67361738e-19,0.109523067,-1.46367293e-18,1.08420217e-19,-0.000392153568,30039.9792,315.37176,0,0.109523067,0.000392153568,8.58776862,0,0
0.02418,-4.68375339e-17,-8.67361738e-19,0.109523067,-1.43656788e-18,1.35525272e-19,-0.000392153568,30039.9792,316.27296,0,0.109523067,0.000392153568,8.58776862,0,0
0.024185,-4.68375339e-17,-2.60208521e-18,0.109523067,-1.43656788e-18,1.08420217e-19,-0.000392153568,30039.9792,317.174159,0,0.109523067,0.000392153568,8.58776862,0,0
0.02419,-4.42354486e-17,-2.60208521e-18,0.109523067,-1.49077799e-18,1.08420217e-19,-0.000392153568,30039.9792,318.075359,0,0.109523067,0.000392153568,8.58776862,0,0
0.024195,-4.59701721e-17,-3.46944695e-18,0.109523067,-1.46367293e-18,8.13151629e-20,-0.000392153568,30039.9792,318.976558,0,0.109523067,0.000392153568,8.58776862,0,0
0.0242,-4.68375339e-17,-4.33680869e-18,0.109523067,-1.49077799e-18,5.42101086e-20,-0.000392153568,30039.9792,319.877757,0,0.109523067,0.000392153568,8.58776862,0,0
0.024205,-4.51028104e-17,-6.07153217e-18,0.109523067,-1.43656788e-18,2.71050543e-20,-0.000392153568,30039.9792,320.778957,0,0.109523067,0.000392153568,8.58776862,0,0
0.02421,-4.68375339e-17,-2.60208521e-18,0.109523067,-1.49077799e-18,8.13151629e-20,-0.000392153568,30039.9792,321.680156,0,0.109523067,0.000392153568,8.58776862,0,0
0.024215,-4.59701721e-17,-4.33680869e-18,0.109523067,-1.49077799e-18,-2.71050543e-20,-0.000392153568,30039.9792,322.581355,0,0.109523067,0.000392153568,8.58776862,0,0
0.02422,-4.59701721e-17,-6.9388939e-18,0.109523067,-1.43656788e-18,-5.42101086e-20,-0.000392153568,30039.9792,323.482555,0,0.109523067,0.000392153568,8.58776862,0,0
0.024225,-4.59701721e-17,-6.9388939e-18,0.109523067,-1.46367293e-18,-5.42101086e-20,-0.000392153568,30039.9792,324.383754,0,0.109523067,0.000392153568,8.58776862,0,0
0.02423,-4.68375339e-17,-8.67361738e-18,0.109523067,-1.49077799e-18,-1.35525272e-19,-0.000392153568,30039.9792,325.284954,0,0.109523067,0.000392153568,8.58776862,0,0
0.024235,-4.51028104e-17,-9.54097912e-18,0.109523067,-1.5449881e-18,-2.71050543e-20,-0.000392153568,30039.9792,326.186153,0,0.109523067,0.000392153568,8.58776862,0,0
0.02424,-4.33680869e-17,-9.54097912e-18,0.109523067,-1.49077799e-18,-1.08420217e-19,-0.000392153568,30039.9792,327.087352,0,0.109523067,0.000392153568,8.58776862,0,0
0.024245,-4.33680869e-17,-1.38777878e-17,0.109523067,-1.46367293e-18,-1.35525272e-19,-0.000392153568,30039.9792,327.988552,0,0.109523067,0.000392153568,8.58776862,0,0
0.02425,-4.51028104e-17,-1.21430643e-17,0.109523067,-1.46367293e-18,-2.71050543e-19,-0.000392153568,30039.9792,328.889751,0,0.109523067,0.000392153568,8.58776862,0,0
0.024255,-4.51028104e-17,-1.56125113e-17,0.109523067,-1.51788304e-18,-2.16840434e-19,-0.000392153568,30039.9792,329.79095,0,0.109523067,0.000392153568,8.58776862,0,0
0.02426,-4.33680869e-17,-1.21430643e-17,0.109523067,-1.46367293e-18,-2.43945489e-19,-0.000392153568,30039.9792,330.69215,0,0.109523067,0.000392153568,8.58776862,0,0
0.024265,-4.33680869e-17,-1.38777878e-17,0.109523067,-1.35525272e-18,-3.25260652e-19,-0.000392153568,30039.9792,331.593349,0,0.109523067,0.000392153568,8.58776862,0,0
0.02427,-4.51028104e-17,-1.21430643e-17,0.109523067,-1.46367293e-18,-2.16840434e-19,-0.000392153568,30039.9792,332.494549,0,0.109523067,0.000392153568,8.58776862,0,0
0.024275,-4.33680869e-17,-1.56125113e-17,0.109523067,-1.46367293e-18,-2.71050543e-19,-0.000392153568,30039.9792,333.395748,0,0.109523067,0.000392153568,8.58776862,0,0
0.02428,-4.16333634e-17,-1.47451495e-17,0.109523067,-1.40946282e-18,-4.06575815e-19,-0.000392153568,30039.9792,334.296947,0,0.109523067,0.000392153568,8.58776862,0,0
0.024285,-4.33680869e-17,-1.73472348e-17,0.109523067,-1.40946282e-18,-4.06575815e-19,-0.000392153568,30039.9792,335.198147,0,0.109523067,0.000392153568,8.58776862,0,0
0.02429,-4.16333634e-17,-1.38777878e-17,0.109523067,-1.40946282e-18,-2.98155597e-19,-0.000392153568,30039.9792,336.099346,0,0.109523067,0.000392153568,8.58776862,0,0
0.024295,-4.33680869e-17,-1.86482774e-17,0.109523067,-1.35525272e-18,-3.7947076e-19,-0.000392153568,30039.9792,337.000545,0,0.109523067,0.000392153568,8.58776862,0,0
0.0243,-4.33680869e-17,-1.82145965e-17,0.109523067,-1.40946282e-18,-3.7947076e-19,-0.000392153568,30039.9792,337.901745,0,0.109523067,0.000392153568,8.58776862,0,0
0.024305,-4.16333634e-17,-1.90819582e-17,0.109523067,-1.40946282e-18,-4.06575815e-19,-0.000392153568,30039.9792,338.802944,0,0.109523067,0.000392153568,8.58776862,0,0
0.02431,-3.98986399e-17,-2.16840434e-17,0.109523067,-1.40946282e-18,-4.60785923e-19,-0.000392153568,30039.9792,339.704144,0,0.109523067,0.000392153568,8.58776862,0,0
0.024315,-4.16333634e-17,-1.82145965e-17,0.109523067,-1.30104261e-18,-4.87890978e-19,-0.000392153568,30039.9792,340.605343,0,0.109523067,0.000392153568,8.58776862,0,0
0.02432,-4.16333634e-17,-2.08166817e-17,0.109523067,-1.30104261e-18,-5.14996032e-19,-0.000392153568,30039.9792,341.506542,0,0.109523067,0.000392153568,8.58776862,0,0
0.024325,-4.16333634e-17,-1.82145965e-17,0.109523067,-1.40946282e-18,-4.33680869e-19,-0.000392153568,30039.9792,342.407742,0,0.109523067,0.000392153568,8.58776862,0,0
0.02433,-3.81639165e-17,-2.55871713e-17,0.109523067,-1.35525272e-18,-5.42101086e-19,-0.000392153568,30039.9792,343.308941,0,0.109523067,0.000392153568,8.58776862,0,0
0.024335,-3.98986399e-17,-2.16840434e-17,0.109523067,-1.40946282e-18,-5.55653613e-19,-0.000392153568,30039.9792,344.21014,0,0.109523067,0.000392153568,8.58776862,0,0
0.02434,-4.16333634e-17,-2.21177243e-17,0.109523067,-1.35525272e-18,-5.69206141e-19,-0.000392153568,30039.9792,345.11134,0,0.109523067,0.000392153568,8.58776862,0,0
0.024345,-3.81639165e-17,-2.16840434e-17,0.109523067,-1.35525272e-18,-5.28548559e-19,-0.000392153568,30039.9792,346.012539,0,0.109523067,0.000392153568,8.58776862,0,0
0.02435,-3.98986399e-17,-2.47198095e-17,0.109523067,-1.30104261e-18,-6.23416249e-19,-0.000392153568,30039.9792,346.913739,0,0.109523067,0.000392153568,8.58776862,0,0
0.024355,-3.81639165e-17,-2.38524478e-17,0.109523067,-1.30104261e-18,-6.77626358e-19,-0.000392153568,30039.9792,347.814938,0,0.109523067,0.000392153568,8.58776862,0,0
0.02436,-3.81639165e-17,-2.55871713e-17,0.109523067,-1.30104261e-18,-6.64073831e-19,-0.000392153568,30039.9792,348.716137,0,0.109523067,0.000392153568,8.58776862,0,0
0.024365,-3.81639165e-17,-2.51534904e-17,0.109523067,-1.2468325e-18,-7.72494048e-19,-0.000392153568,30039.9792,349.617337,0,0.109523067,0.000392153568,8.58776862,0,0
0.02437,-3.81639165e-17,-2.81892565e-17,0.109523067,-1.30104261e-18,-7.58941521e-19,-0.000392153568,30039.9792,350.518536,0,0.109523067,0.000392153568,8.58776862,0,0
0.024375,-3.81639165e-17,-2.86229374e-17,0.109523067,-1.19262239e-18,-7.99599102e-19,-0.000392153568,30039.9792,351.419735,0,0.109523067,0.000392153568,8.58776862,0,0
0.02438,-3.81639165e-17,-2.53703308e-17,0.109523067,-1.2468325e-18,-7.58941521e-19,-0.000392153568,30039.9792,352.320935,0,0.109523067,0.000392153568,8.58776862,0,0
0.024385,-3.6429193e-17,-2.81892565e-17,0.109523067,-1.2468325e-18,-7.31836466e-19,-0.000392153568,30039.9792,353.222134,0,0.109523067,0.000392153568,8.58776862,0,0
0.02439,-3.2959746e-17,-2.90566182e-17,0.109523067,-1.2468325e-18,-8.13151629e-19,-0.000392153568,30039.9792,354.123334,0,0.109523067,0.000392153568,8.58776862,0,0
0.024395,-3.46944695e-17,-2.992398e-17,0.109523067,-1.2468325e-18,-7.72494048e-19,-0.000392153568,30039.9792,355.024533,0,0.109523067,0.000392153568,8.58776862,0,0
0.0244,-3.2959746e-17,-3.13334428e-17,0.109523067,-1.19262239e-18,-8.19927893e-19,-0.000392153568,30039.9792,355.925732,0,0.109523067,0.000392153568,8.58776862,0,0
0.024405,-3.2959746e-17,-3.06829215e-17,0.109523067,-1.19262239e-18,-7.99599102e-19,-0.000392153568,30039.9792,356.826932,0,0.109523067,0.000392153568,8.58776862,0,0
0.02441,-3.46944695e-17,-3.21465944e-17,0.109523067,-1.19262239e-18,-8.53809211e-19,-0.000392153568,30039.9792,357.728131,0,0.109523067,0.000392153568,8.58776862,0,0
0.024415,-3.2959746e-17,-3.25802753e-17,0.109523067,-1.19262239e-18,-9.35124374e-19,-0.000392153568,30039.9792,358.62933,0,0.109523067,0.000392153568,8.58776862,0,0
0.02442,-3.12250226e-17,-3.25938278e-17,0.109523067,-1.13841228e-18,-9.62229428e-19,-0.000392153568,30039.9792,359.53053,0,0.109523067,0.000392153568,8.58776862,0,0
0.024425,-3.2959746e-17,-3.21736995e-17,0.109523067,-1.13841228e-18,-8.94466792e-19,-0.000392153568,30039.9792,0.431729126,0,0.109523067,0.000392153568,8.58776862,0,0
0.02443,-3.12250226e-17,-3.50739403e-17,0.109523067,-1.08420217e-18,-9.14795583e-19,-0.000392153568,30039.9792,1.3329285,0,0.109523067,0.000392153568,8.58776862,0,0
0.024435,-3.12250226e-17,-3.35018471e-17,0.109523067,-1.13841228e-18,-9.69005692e-19,-0.000392153568,30039.9792,2.23412788,0,0.109523067,0.000392153568,8.58776862,0,0
0.02444,-2.94902991e-17,-3.2959746e-17,0.109523067,-1.19262239e-18,-9.55453165e-19,-0.000392153568,30039.9792,3.13532725,0,0.109523067,0.000392153568,8.58776862,0,0
0.024445,-2.94902991e-17,-3.69712941e-17,0.109523067,-1.02999206e-18,-9.14795583e-19,-0.000392153568,30039.9792,4.03652662,0,0.109523067,0.000392153568,8.58776862,0,0
0.02445,-3.12250226e-17,-3.36102673e-17,0.109523067,-1.02999206e-18,-1.02660393e-18,-0.000392153568,30039.9792,4.937726,0,0.109523067,0.000392153568,8.58776862,0,0
0.024455,-2.77555756e-17,-3.83807569e-17,0.109523067,-1.13841228e-18,-1.06133228e-18,-0.000392153568,30039.9792,5.83892537,0,0.109523067,0.000392153568,8.58776862,0,0
0.02446,-2.94902991e-17,-3.68628739e-17,0.109523067,-1.02999206e-18,-1.12231866e-18,-0.000392153568,30039.9792,6.74012475,0,0.109523067,0.000392153568,8.58776862,0,0
0.024465,-2.77555756e-17,-3.55618313e-17,0.109523067,-1.02999206e-18,-1.15281184e-18,-0.000392153568,30039.9792,7.64132412,0,0.109523067,0.000392153568,8.58776862,0,0
0.02447,-2.60208521e-17,-3.81639165e-17,0.109523067,-9.21571847e-19,-1.028298e-18,-0.000392153568,30039.9792,8.5425235,0,0.109523067,0.000392153568,8.58776862,0,0
0.024475,-2.77555756e-17,-3.70797143e-17,0.109523067,-9.75781955e-19,-1.03507426e-18,-0.000392153568,30039.9792,9.44372287,0,0.109523067,0.000392153568,8.58776862,0,0
0.02448,-2.60208521e-17,-3.72965547e-17,0.109523067,-9.75781955e-19,-1.11469536e-18,-0.000392153568,30039.9792,10.3449222,0,0.109523067,0.000392153568,8.58776862,0,0
0.024485,-2.60208521e-17,-3.85975973e-17,0.109523067,-9.75781955e-19,-1.07742591e-18,-0.000392153568,30039.9792,11.2461216,0,0.109523067,0.000392153568,8.58776862,0,0
0.02449,-2.42861287e-17,-3.90312782e-17,0.109523067,-9.75781955e-19,-1.06726151e-18,-0.000392153568,30039.9792,12.147321,0,0.109523067,0.000392153568,8.58776862,0,0
0.024495,-2.60208521e-17,-3.85975973e-17,0.109523067,-9.21571847e-19,-1.16551734e-18,-0.000392153568,30039.9792,13.0485204,0,0.109523067,0.000392153568,8.58776862,0,0
0.0245,-2.42861287e-17,-3.98986399e-17,0.109523067,-9.21571847e-19,-1.13841228e-18,-0.000392153568,30039.9792,13.9497197,0,0.109523067,0.000392153568,8.58776862,0,0
0.024505,-2.25514052e-17,-4.07660017e-17,0.109523067,-9.21571847e-19,-1.13163602e-18,-0.000392153568,30039.9792,14.8509191,0,0.109523067,0.000392153568,8.58776862,0,0
0.02451,-2.08166817e-17,-4.16333634e-17,0.109523067,-8.67361738e-19,-1.12485975e-18,-0.000392153568,30039.9792,15.7521185,0,0.109523067,0.000392153568,8.58776862,0,0
0.024515,-2.08166817e-17,-4.03323208e-17,0.109523067,-8.67361738e-19,-1.26716129e-18,-0.000392153568,30039.9792,16.6533179,0,0.109523067,0.000392153568,8.58776862,0,0
0.02452,-2.08166817e-17,-4.33680869e-17,0.109523067,-8.13151629e-19,-1.24005623e-18,-0.000392153568,30039.9792,17.5545172,0,0.109523067,0.000392153568,8.58776862,0,0
0.024525,-2.08166817e-17,-4.20670443e-17,0.109523067,-8.67361738e-19,-1.2468325e-18,-0.000392153568,30039.9792,18.4557166,0,0.109523067,0.000392153568,8.58776862,0,0
0.02453,-2.08166817e-17,-4.16333634e-17,0.109523067,-8.13151629e-19,-1.21972744e-18,-0.000392153568,30039.9792,19.356916,0,0.109523067,0.000392153568,8.58776862,0,0
0.024535,-1.73472348e-17,-4.42354486e-17,0.109523067,-7.58941521e-19,-1.27393755e-18,-0.000392153568,30039.9792,20.2581154,0,0.109523067,0.000392153568,8.58776862,0,0
0.02454,-1.73472348e-17,-4.25007252e-17,0.109523067,-7.58941521e-19,-1.27393755e-18,-0.000392153568,30039.9792,21.1593147,0,0.109523067,0.000392153568,8.58776862,0,0
0.024545,-1.90819582e-17,-4.16333634e-17,0.109523067,-7.04731412e-19,-1.31459513e-18,-0.000392153568,30039.9792,22.0605141,0,0.109523067,0.000392153568,8.58776862,0,0
0.02455,-1.73472348e-17,-4.46691295e-17,0.109523067,-7.04731412e-19,-1.2468325e-18,-0.000392153568,30039.9792,22.9617135,0,0.109523067,0.000392153568,8.58776862,0,0
0.024555,-1.90819582e-17,-4.42354486e-17,0.109523067,-6.50521303e-19,-1.32814766e-18,-0.000392153568,30039.9792,23.8629129,0,0.109523067,0.000392153568,8.58776862,0,0
0.02456,-1.56125113e-17,-4.33680869e-17,0.109523067,-7.04731412e-19,-1.27393755e-18,-0.000392153568,30039.9792,24.7641122,0,0.109523067,0.000392153568,8.58776862,0,0
0.024565,-1.56125113e-17,-4.33680869e-17,0.109523067,-5.96311195e-19,-1.30104261e-18,-0.000392153568,30039.9792,25.6653116,0,0.109523067,0.000392153568,8.58776862,0,0
0.02457,-1.21430643e-17,-4.33680869e-17,0.109523067,-6.50521303e-19,-1.31459513e-18,-0.000392153568,30039.9792,26.566511,0,0.109523067,0.000392153568,8.58776862,0,0
0.024575,-1.73472348e-17,-4.25007252e-17,0.109523067,-5.42101086e-19,-1.30104261e-18,-0.000392153568,30039.9792,27.4677104,0,0.109523067,0.000392153568,8.58776862,0,0
0.02458,-1.21430643e-17,-4.42354486e-17,0.109523067,-6.50521303e-19,-1.31459513e-18,-0.000392153568,30039.9792,28.3689097,0,0.109523067,0.000392153568,8.58776862,0,0
0.024585,-1.04083409e-17,-4.51028104e-17,0.109523067,-5.42101086e-19,-1.43656788e-18,-0.000392153568,30039.9792,29.2701091,0,0.109523067,0.000392153568,8.58776862,0,0
0.02459,-1.38777878e-17,-4.51028104e-17,0.109523067,-6.50521303e-19,-1.3959103e-18,-0.000392153568,30039.9792,30.1713085,0,0.109523067,0.000392153568,8.58776862,0,0
0.024595,-1.04083409e-17,-4.51028104e-17,0.109523067,-5.96311195e-19,-1.2468325e-18,-0.000392153568,30039.9792,31.0725079,0,0.109523067,0.000392153568,8.58776862,0,0
0.0246,-1.04083409e-17,-4.51028104e-17,0.109523067,-4.33680869e-19,-1.35525272e-18,-0.000392153568,30039.9792,31.9737072,0,0.109523067,0.000392153568,8.58776862,0,0
0.024605,-6.9388939e-18,-4.51028104e-17,0.109523067,-3.7947076e-19,-1.35525272e-18,-0.000392153568,30039.9792,32.8749066,0,0.109523067,0.000392153568,8.58776862,0,0
0.02461,-6.9388939e-18,-4.51028104e-17,0.109523067,-4.87890978e-19,-1.40946282e-18,-0.000392153568,30039.9792,33.776106,0,0.109523067,0.000392153568,8.58776862,0,0
0.024615,-8.67361738e-18,-4.51028104e-17,0.109523067,-4.33680869e-19,-1.43656788e-18,-0.000392153568,30039.9792,34.6773054,0,0.109523067,0.000392153568,8.58776862,0,0
0.02462,-6.9388939e-18,-4.68375339e-17,0.109523067,-3.25260652e-19,-1.40946282e-18,-0.000392153568,30039.9792,35.5785047,0,0.109523067,0.000392153568,8.58776862,0,0
0.024625,-6.9388939e-18,-4.51028104e-17,0.109523067,-3.7947076e-19,-1.40946282e-18,-0.000392153568,30039.9792,36.4797041,0,0.109523067,0.000392153568,8.58776862,0,0
0.02463,-4.33680869e-18,-4.68375339e-17,0.109523067,-2.71050543e-19,-1.43656788e-18,-0.000392153568,30039.9792,37.3809035,0,0.109523067,0.000392153568,8.58776862,0,0
0.024635,-5.20417043e-18,-4.42354486e-17,0.109523067,-3.7947076e-19,-1.49077799e-18,-0.000392153568,30039.9792,38.2821029,0,0.109523067,0.000392153568,8.58776862,0,0
0.02464,-5.20417043e-18,-4.59701721e-17,0.109523067,-3.25260652e-19,-1.40946282e-18,-0.000392153568,30039.9792,39.1833022,0,0.109523067,0.000392153568,8.58776862,0,0
0.024645,-2.60208521e-18,-4.77048956e-17,0.109523067,-2.16840434e-19,-1.40946282e-18,-0.000392153568,30039.9792,40.0845016,0,0.109523067,0.000392153568,8.58776862,0,0
0.02465,-1.73472348e-18,-4.59701721e-17,0.109523067,-2.71050543e-19,-1.5449881e-18,-0.000392153568,30039.9792,40.985701,0,0.109523067,0.000392153568,8.58776862,0,0
0.024655,-1.73472348e-18,-4.59701721e-17,0.109523067,-2.16840434e-19,-1.38235777e-18,-0.000392153568,30039.9792,41.8869004,0,0.109523067,0.000392153568,8.58776862,0,0
0.02466,-2.60208521e-18,-4.59701721e-17,0.109523067,-2.71050543e-19,-1.43656788e-18,-0.000392153568,30039.9792,42.7880997,0,0.109523067,0.000392153568,8.58776862,0,0
0.024665,-8.67361738e-19,-4.59701721e-17,0.109523067,-1.8973538e-19,-1.43656788e-18,-0.000392153568,30039.9792,43.6892991,0,0.109523067,0.000392153568,8.58776862,0,0
0.02467,-8.67361738e-19,-4.68375339e-17,0.109523067,-1.8973538e-19,-1.46367293e-18,-0.000392153568,30039.9792,44.5904985,0,0.109523067,0.000392153568,8.58776862,0,0
0.024675,0,-4.59701721e-17,0.109523067,-1.8973538e-19,-1.51788304e-18,-0.000392153568,30039.9792,45.4916979,0,0.109523067,0.000392153568,8.58776862,0,0
0.02468,-8.67361738e-19,-4.59701721e-17,0.109523067,-1.62630326e-19,-1.43656788e-18,-0.000392153568,30039.9792,46.3928972,0,0.109523067,0.000392153568,8.58776862,0,0
0.024685,3.46944695e-18,-4.51028104e-17,0.109523067,-1.35525272e-19,-1.46367293e-18,-0.000392153568,30039.9792,47.2940966,0,0.109523067,0.000392153568,8.58776862,0,0
0.02469,1.73472348e-18,-4.59701721e-17,0.109523067,-1.08420217e-19,-1.49077799e-18,-0.000392153568,30039.9792,48.195296,0,0.109523067,0.000392153568,8.58776862,0,0
0.024695,5.20417043e-18,-4.51028104e-17,0.109523067,0,-1.49077799e-18,-0.000392153568,30039.9792,49.0964954,0,0.109523067,0.000392153568,8.58776862,0,0
0.0247,3.46944695e-18,-4.51028104e-17,0.109523067,-5.42101086e-20,-1.46367293e-18,-0.000392153568,30039.9792,49.9976947,0,0.109523067,0.000392153568,8.58776862,0,0
0.024705,6.9388939e-18,-4.33680869e-17,0.109523067,5.42101086e-20,-1.40946282e-18,-0.000392153568,30039.9792,50.8988941,0,0.109523067,0.000392153568,8.58776862,0,0
0.02471,5.20417043e-18,-4.59701721e-17,0.109523067,-2.71050543e-20,-1.46367293e-18,-0.000392153568,30039.9792,51.8000935,0,0.109523067,0.000392153568,8.58776862,0,0
0.024715,7.80625564e-18,-4.51028104e-17,0.109523067,5.42101086e-20,-1.46367293e-18,-0.000392153568,30039.9792,52.7012929,0,0.109523067,0.000392153568,8.58776862,0,0
0.02472,7.80625564e-18,-4.51028104e-17,0.109523067,5.42101086e-20,-1.40946282e-18,-0.000392153568,30039.9792,53.6024922,0,0.109523067,0.000392153568,8.58776862,0,0
0.024725,7.80625564e-18,-4.77048956e-17,0.109523067,5.42101086e-20,-1.49077799e-18,-0.000392153568,30039.9792,54.5036916,0,0.109523067,0.000392153568,8.58776862,0,0
0.02473,8.67361738e-18,-4.85722573e-17,0.109523067,1.08420217e-19,-1.43656788e-18,-0.000392153568,30039.9792,55.404891,0,0.109523067,0.000392153568,8.58776862,0,0
0.024735,8.67361738e-18,-4.51028104e-17,0.109523067,1.08420217e-19,-1.49077799e-18,-0.000392153568,30039.9792,56.3060904,0,0.109523067,0.000392153568,8.58776862,0,0
0.02474,1.04083409e-17,-4.51028104e-17,0.109523067,1.62630326e-19,-1.38235777e-18,-0.000392153568,30039.9792,57.2072897,0,0.109523067,0.000392153568,8.58776862,0,0
0.024745,9.54097912e-18,-4.33680869e-17,0.109523067,1.35525272e-19,-1.49077799e-18,-0.000392153568,30039.9792,58.1084891,0,0.109523067,0.000392153568,8.58776862,0,0
